FID,3_code,long,lat
499,64446516.000000000000000,144.706250000000010,43.179166669499999
500,64446517.000000000000000,144.718750000000000,43.179166669499999
501,64446518.000000000000000,144.731249999999990,43.179166669499999
502,64446519.000000000000000,144.743750000000010,43.179166669499999
503,64446520.000000000000000,144.631249999999990,43.187500002900002
504,64446521.000000000000000,144.643750000000010,43.187500002900002
505,64446522.000000000000000,144.656250000000000,43.187500002900002
506,64446523.000000000000000,144.668749999999990,43.187500002900002
507,64446524.000000000000000,144.681250000000010,43.187500002900002
508,64446525.000000000000000,144.693749999999990,43.187500002900002
509,64446526.000000000000000,144.706250000000010,43.187500002900002
510,64446527.000000000000000,144.718750000000000,43.187500002900002
511,64446528.000000000000000,144.731249999999990,43.187500002900002
512,64446529.000000000000000,144.743750000000010,43.187500002900002
513,64446530.000000000000000,144.631249999999990,43.195833336200003
514,64446531.000000000000000,144.643750000000010,43.195833336200003
515,64446532.000000000000000,144.656250000000000,43.195833336200003
516,64446533.000000000000000,144.668749999999990,43.195833336200003
517,64446534.000000000000000,144.681250000000010,43.195833336200003
518,64446535.000000000000000,144.693749999999990,43.195833336200003
519,64446536.000000000000000,144.706250000000010,43.195833336200003
520,64446537.000000000000000,144.718750000000000,43.195833336200003
521,64446538.000000000000000,144.731249999999990,43.195833336200003
522,64446539.000000000000000,144.743750000000010,43.195833336200003
523,64446540.000000000000000,144.631249999999990,43.204166669499998
524,64446541.000000000000000,144.643750000000010,43.204166669499998
525,64446542.000000000000000,144.656250000000000,43.204166669499998
526,64446543.000000000000000,144.668749999999990,43.204166669499998
527,64446544.000000000000000,144.681250000000010,43.204166669499998
528,64446545.000000000000000,144.693749999999990,43.204166669499998
529,64446546.000000000000000,144.706250000000010,43.204166669499998
530,64446547.000000000000000,144.718750000000000,43.204166669499998
531,64446548.000000000000000,144.731249999999990,43.204166669499998
532,64446549.000000000000000,144.743750000000010,43.204166669499998
533,64446550.000000000000000,144.631249999999990,43.212500002900001
534,64446551.000000000000000,144.643750000000010,43.212500002900001
535,64446552.000000000000000,144.656250000000000,43.212500002900001
536,64446553.000000000000000,144.668749999999990,43.212500002900001
537,64446554.000000000000000,144.681250000000010,43.212500002900001
538,64446555.000000000000000,144.693749999999990,43.212500002900001
539,64446556.000000000000000,144.706250000000010,43.212500002900001
540,64446557.000000000000000,144.718750000000000,43.212500002900001
541,64446558.000000000000000,144.731249999999990,43.212500002900001
542,64446559.000000000000000,144.743750000000010,43.212500002900001
543,64446560.000000000000000,144.631249999999990,43.220833336200002
544,64446561.000000000000000,144.643750000000010,43.220833336200002
545,64446562.000000000000000,144.656250000000000,43.220833336200002
546,64446563.000000000000000,144.668749999999990,43.220833336200002
547,64446564.000000000000000,144.681250000000010,43.220833336200002
548,64446565.000000000000000,144.693749999999990,43.220833336200002
549,64446566.000000000000000,144.706250000000010,43.220833336200002
550,64446567.000000000000000,144.718750000000000,43.220833336200002
551,64446568.000000000000000,144.731249999999990,43.220833336200002
552,64446569.000000000000000,144.743750000000010,43.220833336200002
553,64446570.000000000000000,144.631249999999990,43.229166669500003
554,64446571.000000000000000,144.643750000000010,43.229166669500003
555,64446572.000000000000000,144.656250000000000,43.229166669500003
556,64446573.000000000000000,144.668749999999990,43.229166669500003
557,64446574.000000000000000,144.681250000000010,43.229166669500003
558,64446575.000000000000000,144.693749999999990,43.229166669500003
559,64446576.000000000000000,144.706250000000010,43.229166669500003
560,64446577.000000000000000,144.718750000000000,43.229166669500003
561,64446578.000000000000000,144.731249999999990,43.229166669500003
562,64446579.000000000000000,144.743750000000010,43.229166669500003
563,64446580.000000000000000,144.631249999999990,43.237500002899999
564,64446581.000000000000000,144.643750000000010,43.237500002899999
565,64446582.000000000000000,144.656250000000000,43.237500002899999
566,64446583.000000000000000,144.668749999999990,43.237500002899999
567,64446584.000000000000000,144.681250000000010,43.237500002899999
568,64446585.000000000000000,144.693749999999990,43.237500002899999
569,64446586.000000000000000,144.706250000000010,43.237500002899999
570,64446587.000000000000000,144.718750000000000,43.237500002899999
571,64446588.000000000000000,144.731249999999990,43.237500002899999
572,64446589.000000000000000,144.743750000000010,43.237500002899999
573,64446590.000000000000000,144.631249999999990,43.245833336200000
574,64446591.000000000000000,144.643750000000010,43.245833336200000
575,64446592.000000000000000,144.656250000000000,43.245833336200000
576,64446593.000000000000000,144.668749999999990,43.245833336200000
577,64446594.000000000000000,144.681250000000010,43.245833336200000
578,64446595.000000000000000,144.693749999999990,43.245833336200000
579,64446596.000000000000000,144.706250000000010,43.245833336200000
580,64446597.000000000000000,144.718750000000000,43.245833336200000
581,64446598.000000000000000,144.731249999999990,43.245833336200000
582,64446599.000000000000000,144.743750000000010,43.245833336200000
583,64446600.000000000000000,144.756249999999990,43.170833336199998
584,64446601.000000000000000,144.768750000000010,43.170833336199998
585,64446602.000000000000000,144.781250000000000,43.170833336199998
586,64446603.000000000000000,144.793749999999990,43.170833336199998
587,64446604.000000000000000,144.806250000000010,43.170833336199998
588,64446605.000000000000000,144.818749999999990,43.170833336199998
589,64446606.000000000000000,144.831250000000010,43.170833336199998
590,64446607.000000000000000,144.843750000000000,43.170833336199998
591,64446608.000000000000000,144.856249999999990,43.170833336199998
592,64446609.000000000000000,144.868750000000010,43.170833336199998
593,64446610.000000000000000,144.756249999999990,43.179166669499999
594,64446611.000000000000000,144.768750000000010,43.179166669499999
595,64446612.000000000000000,144.781250000000000,43.179166669499999
596,64446613.000000000000000,144.793749999999990,43.179166669499999
597,64446614.000000000000000,144.806250000000010,43.179166669499999
598,64446615.000000000000000,144.818749999999990,43.179166669499999
599,64446616.000000000000000,144.831250000000010,43.179166669499999
600,64446617.000000000000000,144.843750000000000,43.179166669499999
601,64446618.000000000000000,144.856249999999990,43.179166669499999
602,64446619.000000000000000,144.868750000000010,43.179166669499999
603,64446620.000000000000000,144.756249999999990,43.187500002900002
604,64446621.000000000000000,144.768750000000010,43.187500002900002
605,64446622.000000000000000,144.781250000000000,43.187500002900002
606,64446623.000000000000000,144.793749999999990,43.187500002900002
607,64446624.000000000000000,144.806250000000010,43.187500002900002
608,64446625.000000000000000,144.818749999999990,43.187500002900002
609,64446626.000000000000000,144.831250000000010,43.187500002900002
610,64446627.000000000000000,144.843750000000000,43.187500002900002
611,64446628.000000000000000,144.856249999999990,43.187500002900002
612,64446629.000000000000000,144.868750000000010,43.187500002900002
613,64446630.000000000000000,144.756249999999990,43.195833336200003
614,64446631.000000000000000,144.768750000000010,43.195833336200003
615,64446632.000000000000000,144.781250000000000,43.195833336200003
616,64446633.000000000000000,144.793749999999990,43.195833336200003
617,64446634.000000000000000,144.806250000000010,43.195833336200003
618,64446635.000000000000000,144.818749999999990,43.195833336200003
619,64446636.000000000000000,144.831250000000010,43.195833336200003
620,64446637.000000000000000,144.843750000000000,43.195833336200003
621,64446638.000000000000000,144.856249999999990,43.195833336200003
622,64446639.000000000000000,144.868750000000010,43.195833336200003
623,64446640.000000000000000,144.756249999999990,43.204166669499998
624,64446641.000000000000000,144.768750000000010,43.204166669499998
625,64446642.000000000000000,144.781250000000000,43.204166669499998
626,64446643.000000000000000,144.793749999999990,43.204166669499998
627,64446644.000000000000000,144.806250000000010,43.204166669499998
628,64446645.000000000000000,144.818749999999990,43.204166669499998
629,64446646.000000000000000,144.831250000000010,43.204166669499998
630,64446647.000000000000000,144.843750000000000,43.204166669499998
631,64446648.000000000000000,144.856249999999990,43.204166669499998
632,64446649.000000000000000,144.868750000000010,43.204166669499998
633,64446650.000000000000000,144.756249999999990,43.212500002900001
634,64446651.000000000000000,144.768750000000010,43.212500002900001
635,64446652.000000000000000,144.781250000000000,43.212500002900001
636,64446653.000000000000000,144.793749999999990,43.212500002900001
637,64446654.000000000000000,144.806250000000010,43.212500002900001
638,64446655.000000000000000,144.818749999999990,43.212500002900001
639,64446656.000000000000000,144.831250000000010,43.212500002900001
640,64446657.000000000000000,144.843750000000000,43.212500002900001
641,64446658.000000000000000,144.856249999999990,43.212500002900001
642,64446659.000000000000000,144.868750000000010,43.212500002900001
643,64446660.000000000000000,144.756249999999990,43.220833336200002
644,64446661.000000000000000,144.768750000000010,43.220833336200002
645,64446662.000000000000000,144.781250000000000,43.220833336200002
646,64446663.000000000000000,144.793749999999990,43.220833336200002
647,64446664.000000000000000,144.806250000000010,43.220833336200002
648,64446665.000000000000000,144.818749999999990,43.220833336200002
649,64446666.000000000000000,144.831250000000010,43.220833336200002
650,64446667.000000000000000,144.843750000000000,43.220833336200002
651,64446668.000000000000000,144.856249999999990,43.220833336200002
652,64446669.000000000000000,144.868750000000010,43.220833336200002
653,64446670.000000000000000,144.756249999999990,43.229166669500003
654,64446671.000000000000000,144.768750000000010,43.229166669500003
655,64446672.000000000000000,144.781250000000000,43.229166669500003
656,64446673.000000000000000,144.793749999999990,43.229166669500003
657,64446674.000000000000000,144.806250000000010,43.229166669500003
658,64446675.000000000000000,144.818749999999990,43.229166669500003
659,64446676.000000000000000,144.831250000000010,43.229166669500003
660,64446677.000000000000000,144.843750000000000,43.229166669500003
661,64446678.000000000000000,144.856249999999990,43.229166669500003
662,64446679.000000000000000,144.868750000000010,43.229166669500003
663,64446680.000000000000000,144.756249999999990,43.237500002899999
664,64446681.000000000000000,144.768750000000010,43.237500002899999
665,64446682.000000000000000,144.781250000000000,43.237500002899999
666,64446683.000000000000000,144.793749999999990,43.237500002899999
667,64446684.000000000000000,144.806250000000010,43.237500002899999
668,64446685.000000000000000,144.818749999999990,43.237500002899999
669,64446686.000000000000000,144.831250000000010,43.237500002899999
670,64446687.000000000000000,144.843750000000000,43.237500002899999
671,64446688.000000000000000,144.856249999999990,43.237500002899999
672,64446689.000000000000000,144.868750000000010,43.237500002899999
673,64446690.000000000000000,144.756249999999990,43.245833336200000
674,64446691.000000000000000,144.768750000000010,43.245833336200000
675,64446692.000000000000000,144.781250000000000,43.245833336200000
676,64446693.000000000000000,144.793749999999990,43.245833336200000
677,64446694.000000000000000,144.806250000000010,43.245833336200000
678,64446695.000000000000000,144.818749999999990,43.245833336200000
679,64446696.000000000000000,144.831250000000010,43.245833336200000
680,64446697.000000000000000,144.843750000000000,43.245833336200000
681,64446698.000000000000000,144.856249999999990,43.245833336200000
682,64446699.000000000000000,144.868750000000010,43.245833336200000
683,64446700.000000000000000,144.881249999999990,43.170833336199998
684,64446701.000000000000000,144.893750000000010,43.170833336199998
685,64446702.000000000000000,144.906250000000000,43.170833336199998
686,64446703.000000000000000,144.918749999999990,43.170833336199998
687,64446704.000000000000000,144.931250000000010,43.170833336199998
688,64446710.000000000000000,144.881249999999990,43.179166669499999
689,64446711.000000000000000,144.893750000000010,43.179166669499999
690,64446712.000000000000000,144.906250000000000,43.179166669499999
691,64446713.000000000000000,144.918749999999990,43.179166669499999
692,64446714.000000000000000,144.931250000000010,43.179166669499999
693,64446715.000000000000000,144.943749999999990,43.179166669499999
694,64446720.000000000000000,144.881249999999990,43.187500002900002
695,64446721.000000000000000,144.893750000000010,43.187500002900002
696,64446722.000000000000000,144.906250000000000,43.187500002900002
697,64446723.000000000000000,144.918749999999990,43.187500002900002
698,64446724.000000000000000,144.931250000000010,43.187500002900002
699,64446725.000000000000000,144.943749999999990,43.187500002900002
700,64446726.000000000000000,144.956250000000010,43.187500002900002
701,64446730.000000000000000,144.881249999999990,43.195833336200003
702,64446731.000000000000000,144.893750000000010,43.195833336200003
703,64446732.000000000000000,144.906250000000000,43.195833336200003
704,64446733.000000000000000,144.918749999999990,43.195833336200003
705,64446734.000000000000000,144.931250000000010,43.195833336200003
706,64446735.000000000000000,144.943749999999990,43.195833336200003
707,64446736.000000000000000,144.956250000000010,43.195833336200003
708,64446740.000000000000000,144.881249999999990,43.204166669499998
709,64446741.000000000000000,144.893750000000010,43.204166669499998
710,64446742.000000000000000,144.906250000000000,43.204166669499998
711,64446743.000000000000000,144.918749999999990,43.204166669499998
712,64446744.000000000000000,144.931250000000010,43.204166669499998
713,64446745.000000000000000,144.943749999999990,43.204166669499998
714,64446746.000000000000000,144.956250000000010,43.204166669499998
715,64446750.000000000000000,144.881249999999990,43.212500002900001
716,64446751.000000000000000,144.893750000000010,43.212500002900001
717,64446752.000000000000000,144.906250000000000,43.212500002900001
718,64446753.000000000000000,144.918749999999990,43.212500002900001
719,64446754.000000000000000,144.931250000000010,43.212500002900001
720,64446755.000000000000000,144.943749999999990,43.212500002900001
721,64446756.000000000000000,144.956250000000010,43.212500002900001
722,64446760.000000000000000,144.881249999999990,43.220833336200002
723,64446761.000000000000000,144.893750000000010,43.220833336200002
724,64446762.000000000000000,144.906250000000000,43.220833336200002
725,64446763.000000000000000,144.918749999999990,43.220833336200002
726,64446764.000000000000000,144.931250000000010,43.220833336200002
727,64446765.000000000000000,144.943749999999990,43.220833336200002
728,64446770.000000000000000,144.881249999999990,43.229166669500003
729,64446771.000000000000000,144.893750000000010,43.229166669500003
730,64446772.000000000000000,144.906250000000000,43.229166669500003
731,64446773.000000000000000,144.918749999999990,43.229166669500003
732,64446774.000000000000000,144.931250000000010,43.229166669500003
733,64446780.000000000000000,144.881249999999990,43.237500002899999
734,64446781.000000000000000,144.893750000000010,43.237500002899999
735,64446782.000000000000000,144.906250000000000,43.237500002899999
736,64446783.000000000000000,144.918749999999990,43.237500002899999
737,64446790.000000000000000,144.881249999999990,43.245833336200000
738,64446791.000000000000000,144.893750000000010,43.245833336200000
739,64446792.000000000000000,144.906250000000000,43.245833336200000
740,64446793.000000000000000,144.918749999999990,43.245833336200000
741,64447408.000000000000000,144.606249999999990,43.254166669500002
742,64447409.000000000000000,144.618750000000010,43.254166669500002
743,64447418.000000000000000,144.606249999999990,43.262500002899998
744,64447419.000000000000000,144.618750000000010,43.262500002899998
745,64447429.000000000000000,144.618750000000010,43.270833336199999
746,64447439.000000000000000,144.618750000000010,43.279166669500000
747,64447500.000000000000000,144.631249999999990,43.254166669500002
748,64447501.000000000000000,144.643750000000010,43.254166669500002
749,64447502.000000000000000,144.656250000000000,43.254166669500002
750,64447503.000000000000000,144.668749999999990,43.254166669500002
751,64447504.000000000000000,144.681250000000010,43.254166669500002
752,64447505.000000000000000,144.693749999999990,43.254166669500002
753,64447506.000000000000000,144.706250000000010,43.254166669500002
754,64447507.000000000000000,144.718750000000000,43.254166669500002
755,64447508.000000000000000,144.731249999999990,43.254166669500002
756,64447509.000000000000000,144.743750000000010,43.254166669500002
757,64447510.000000000000000,144.631249999999990,43.262500002899998
758,64447511.000000000000000,144.643750000000010,43.262500002899998
759,64447512.000000000000000,144.656250000000000,43.262500002899998
760,64447513.000000000000000,144.668749999999990,43.262500002899998
761,64447514.000000000000000,144.681250000000010,43.262500002899998
762,64447515.000000000000000,144.693749999999990,43.262500002899998
763,64447516.000000000000000,144.706250000000010,43.262500002899998
764,64447517.000000000000000,144.718750000000000,43.262500002899998
765,64447518.000000000000000,144.731249999999990,43.262500002899998
766,64447519.000000000000000,144.743750000000010,43.262500002899998
767,64447520.000000000000000,144.631249999999990,43.270833336199999
768,64447521.000000000000000,144.643750000000010,43.270833336199999
769,64447522.000000000000000,144.656250000000000,43.270833336199999
770,64447523.000000000000000,144.668749999999990,43.270833336199999
771,64447524.000000000000000,144.681250000000010,43.270833336199999
772,64447525.000000000000000,144.693749999999990,43.270833336199999
773,64447526.000000000000000,144.706250000000010,43.270833336199999
774,64447527.000000000000000,144.718750000000000,43.270833336199999
775,64447528.000000000000000,144.731249999999990,43.270833336199999
776,64447529.000000000000000,144.743750000000010,43.270833336199999
777,64447530.000000000000000,144.631249999999990,43.279166669500000
778,64447531.000000000000000,144.643750000000010,43.279166669500000
779,64447532.000000000000000,144.656250000000000,43.279166669500000
780,64447533.000000000000000,144.668749999999990,43.279166669500000
781,64447534.000000000000000,144.681250000000010,43.279166669500000
782,64447535.000000000000000,144.693749999999990,43.279166669500000
783,64447536.000000000000000,144.706250000000010,43.279166669500000
784,64447537.000000000000000,144.718750000000000,43.279166669500000
785,64447538.000000000000000,144.731249999999990,43.279166669500000
786,64447539.000000000000000,144.743750000000010,43.279166669500000
787,64447540.000000000000000,144.631249999999990,43.287500002900003
788,64447541.000000000000000,144.643750000000010,43.287500002900003
789,64447542.000000000000000,144.656250000000000,43.287500002900003
790,64447543.000000000000000,144.668749999999990,43.287500002900003
791,64447544.000000000000000,144.681250000000010,43.287500002900003
792,64447545.000000000000000,144.693749999999990,43.287500002900003
793,64447546.000000000000000,144.706250000000010,43.287500002900003
794,64447547.000000000000000,144.718750000000000,43.287500002900003
795,64447548.000000000000000,144.731249999999990,43.287500002900003
796,64447549.000000000000000,144.743750000000010,43.287500002900003
797,64447550.000000000000000,144.631249999999990,43.295833336199998
798,64447551.000000000000000,144.643750000000010,43.295833336199998
799,64447552.000000000000000,144.656250000000000,43.295833336199998
800,64447553.000000000000000,144.668749999999990,43.295833336199998
801,64447554.000000000000000,144.681250000000010,43.295833336199998
802,64447555.000000000000000,144.693749999999990,43.295833336199998
803,64447556.000000000000000,144.706250000000010,43.295833336199998
804,64447557.000000000000000,144.718750000000000,43.295833336199998
805,64447558.000000000000000,144.731249999999990,43.295833336199998
806,64447559.000000000000000,144.743750000000010,43.295833336199998
807,64447561.000000000000000,144.643750000000010,43.304166669499999
808,64447562.000000000000000,144.656250000000000,43.304166669499999
809,64447563.000000000000000,144.668749999999990,43.304166669499999
810,64447564.000000000000000,144.681250000000010,43.304166669499999
811,64447565.000000000000000,144.693749999999990,43.304166669499999
812,64447566.000000000000000,144.706250000000010,43.304166669499999
813,64447567.000000000000000,144.718750000000000,43.304166669499999
814,64447568.000000000000000,144.731249999999990,43.304166669499999
815,64447569.000000000000000,144.743750000000010,43.304166669499999
816,64447571.000000000000000,144.643750000000010,43.312500002900002
817,64447572.000000000000000,144.656250000000000,43.312500002900002
818,64447573.000000000000000,144.668749999999990,43.312500002900002
819,64447574.000000000000000,144.681250000000010,43.312500002900002
820,64447575.000000000000000,144.693749999999990,43.312500002900002
821,64447576.000000000000000,144.706250000000010,43.312500002900002
822,64447577.000000000000000,144.718750000000000,43.312500002900002
823,64447578.000000000000000,144.731249999999990,43.312500002900002
824,64447579.000000000000000,144.743750000000010,43.312500002900002
825,64447581.000000000000000,144.643750000000010,43.320833336200003
826,64447582.000000000000000,144.656250000000000,43.320833336200003
827,64447583.000000000000000,144.668749999999990,43.320833336200003
828,64447584.000000000000000,144.681250000000010,43.320833336200003
829,64447585.000000000000000,144.693749999999990,43.320833336200003
830,64447586.000000000000000,144.706250000000010,43.320833336200003
831,64447587.000000000000000,144.718750000000000,43.320833336200003
832,64447588.000000000000000,144.731249999999990,43.320833336200003
833,64447589.000000000000000,144.743750000000010,43.320833336200003
834,64447591.000000000000000,144.643750000000010,43.329166669499998
835,64447592.000000000000000,144.656250000000000,43.329166669499998
836,64447593.000000000000000,144.668749999999990,43.329166669499998
837,64447594.000000000000000,144.681250000000010,43.329166669499998
838,64447595.000000000000000,144.693749999999990,43.329166669499998
839,64447596.000000000000000,144.706250000000010,43.329166669499998
840,64447597.000000000000000,144.718750000000000,43.329166669499998
841,64447600.000000000000000,144.756249999999990,43.254166669500002
842,64447601.000000000000000,144.768750000000010,43.254166669500002
843,64447602.000000000000000,144.781250000000000,43.254166669500002
844,64447603.000000000000000,144.793749999999990,43.254166669500002
845,64447604.000000000000000,144.806250000000010,43.254166669500002
846,64447605.000000000000000,144.818749999999990,43.254166669500002
847,64447606.000000000000000,144.831250000000010,43.254166669500002
848,64447607.000000000000000,144.843750000000000,43.254166669500002
849,64447608.000000000000000,144.856249999999990,43.254166669500002
850,64447609.000000000000000,144.868750000000010,43.254166669500002
851,64447610.000000000000000,144.756249999999990,43.262500002899998
852,64447611.000000000000000,144.768750000000010,43.262500002899998
853,64447612.000000000000000,144.781250000000000,43.262500002899998
854,64447613.000000000000000,144.793749999999990,43.262500002899998
855,64447614.000000000000000,144.806250000000010,43.262500002899998
856,64447615.000000000000000,144.818749999999990,43.262500002899998
857,64447616.000000000000000,144.831250000000010,43.262500002899998
858,64447617.000000000000000,144.843750000000000,43.262500002899998
859,64447618.000000000000000,144.856249999999990,43.262500002899998
860,64447619.000000000000000,144.868750000000010,43.262500002899998
861,64447620.000000000000000,144.756249999999990,43.270833336199999
862,64447621.000000000000000,144.768750000000010,43.270833336199999
863,64447622.000000000000000,144.781250000000000,43.270833336199999
864,64447623.000000000000000,144.793749999999990,43.270833336199999
865,64447624.000000000000000,144.806250000000010,43.270833336199999
866,64447625.000000000000000,144.818749999999990,43.270833336199999
867,64447626.000000000000000,144.831250000000010,43.270833336199999
868,64447627.000000000000000,144.843750000000000,43.270833336199999
869,64447628.000000000000000,144.856249999999990,43.270833336199999
870,64447629.000000000000000,144.868750000000010,43.270833336199999
871,64447630.000000000000000,144.756249999999990,43.279166669500000
872,64447631.000000000000000,144.768750000000010,43.279166669500000
873,64447632.000000000000000,144.781250000000000,43.279166669500000
874,64447633.000000000000000,144.793749999999990,43.279166669500000
875,64447634.000000000000000,144.806250000000010,43.279166669500000
876,64447635.000000000000000,144.818749999999990,43.279166669500000
877,64447636.000000000000000,144.831250000000010,43.279166669500000
878,64447637.000000000000000,144.843750000000000,43.279166669500000
879,64447638.000000000000000,144.856249999999990,43.279166669500000
880,64447639.000000000000000,144.868750000000010,43.279166669500000
881,64447640.000000000000000,144.756249999999990,43.287500002900003
882,64447641.000000000000000,144.768750000000010,43.287500002900003
883,64447642.000000000000000,144.781250000000000,43.287500002900003
884,64447643.000000000000000,144.793749999999990,43.287500002900003
885,64447644.000000000000000,144.806250000000010,43.287500002900003
886,64447645.000000000000000,144.818749999999990,43.287500002900003
887,64447646.000000000000000,144.831250000000010,43.287500002900003
888,64447647.000000000000000,144.843750000000000,43.287500002900003
889,64447650.000000000000000,144.756249999999990,43.295833336199998
890,64447651.000000000000000,144.768750000000010,43.295833336199998
891,64447652.000000000000000,144.781250000000000,43.295833336199998
892,64447653.000000000000000,144.793749999999990,43.295833336199998
893,64447654.000000000000000,144.806250000000010,43.295833336199998
894,64447655.000000000000000,144.818749999999990,43.295833336199998
895,64447656.000000000000000,144.831250000000010,43.295833336199998
896,64447657.000000000000000,144.843750000000000,43.295833336199998
897,64447660.000000000000000,144.756249999999990,43.304166669499999
898,64447661.000000000000000,144.768750000000010,43.304166669499999
899,64447662.000000000000000,144.781250000000000,43.304166669499999
900,64447663.000000000000000,144.793749999999990,43.304166669499999
901,64447664.000000000000000,144.806250000000010,43.304166669499999
902,64447665.000000000000000,144.818749999999990,43.304166669499999
903,64447670.000000000000000,144.756249999999990,43.312500002900002
904,64447671.000000000000000,144.768750000000010,43.312500002900002
905,64447700.000000000000000,144.881249999999990,43.254166669500002
906,64447701.000000000000000,144.893750000000010,43.254166669500002
907,64447702.000000000000000,144.906250000000000,43.254166669500002
908,64447703.000000000000000,144.918749999999990,43.254166669500002
909,64447710.000000000000000,144.881249999999990,43.262500002899998
910,64447711.000000000000000,144.893750000000010,43.262500002899998
911,64447712.000000000000000,144.906250000000000,43.262500002899998
912,64447720.000000000000000,144.881249999999990,43.270833336199999
913,64447721.000000000000000,144.893750000000010,43.270833336199999
914,64447730.000000000000000,144.881249999999990,43.279166669500000
