idxtype,isBaU,Land,p_a,p_s,p_plant,f_cut,f_rotation,f_plant,climate,Time,val.integ,scenario,nplabel,np
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,15,0.5554611008144146,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,16,0.581669762314636,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,17,0.562576722939749,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,18,0.5602994993592857,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,19,0.5476291512808883,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,20,0.5465327440525695,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,21,0.5504101163109237,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,22,0.5584480067650914,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,23,0.542735510440244,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,24,0.5618230359064583,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,25,0.5848974310795965,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,26,0.5672497713364391,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,27,0.5499968805723124,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,28,0.5491742189477871,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,29,0.5691356104568058,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,30,0.5966909389415286,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,31,0.5601683867279892,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,32,0.5784669093356875,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,33,0.5692039366208737,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,34,0.5807338650684679,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,35,0.5614005443765615,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,36,0.5785224382144928,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,37,0.5907414461117071,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,38,0.5833946726589925,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,39,0.5731419733124816,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,40,0.5782249945235838,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,41,0.5595923985090165,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,42,0.5607158028568465,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,43,0.5587417632494023,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,44,0.567773045573013,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,45,0.5769133688410972,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,46,0.5667196443421059,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,47,0.5858332038880949,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,48,0.5535870144379126,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,49,0.5643399722323204,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,50,0.5677724200932092,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,51,0.5610956684756785,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,52,0.5836485684459363,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,53,0.5646549531308271,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,54,0.5834283313401205,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,55,0.5858066509612444,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,56,0.5950976613117982,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,57,0.588676847670149,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,58,0.6009058315560031,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,59,0.5992719699440794,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,60,0.6246420354994502,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,61,0.6099989455130574,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,62,0.6530084895600853,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,63,0.640893453551481,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,64,0.6269800544063632,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,65,0.6340237518176828,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,66,0.6702861299830212,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,67,0.666351712729343,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,68,0.6500384881948016,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,69,0.6970828797855286,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,70,0.6690394823943197,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,71,0.6991293006941859,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,72,0.7025915588180008,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,73,0.7291572089782873,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,74,0.7177690323129308,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,75,0.7005201670395967,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,76,0.7162446368053795,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,77,0.7026790558958524,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,78,0.7445722283729641,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,79,0.7580895993935739,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,80,0.7207928734751918,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,81,0.7252327199427823,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,82,0.7412133388080788,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,83,0.7528674947005374,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,84,0.7455177597198172,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Conifer,MRI_rcp26,85,0.7474590080392146,continue_Half of depop_No solar_Natural_Selective_Normal_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,2,0.5902018951156169,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,3,0.5555217246989138,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,4,0.5208125074986851,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,5,0.47063921577585566,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,6,0.45952513452235577,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,7,0.5027639612256001,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,8,0.479820252320791,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,9,0.5160292483849306,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,10,0.5054231760922767,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,11,0.5146203803701672,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,12,0.5252290888359407,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,13,0.5634885761425794,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,14,0.5666527567712649,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,15,0.5550455125085468,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,16,0.580948618872261,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,17,0.562518615746037,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,18,0.55975735192994025,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,19,0.5473302105392396,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,20,0.5459696312738654,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,21,0.54989334636275,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,22,0.5581100219524567,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,23,0.5426491552774426,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,24,0.5617986220889424,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,25,0.5847808591972257,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,26,0.5670436175467419,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,27,0.5500042819324314,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,28,0.5481266785701118,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,29,0.5680028629356817,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,30,0.5944998641936787,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,31,0.5580199930947397,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,32,0.5760325116932917,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,33,0.5669704541699667,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,34,0.5781397650313416,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,35,0.5582756213346847,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,36,0.5748987683638853,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,37,0.5868332603540488,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,38,0.579316108579805,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,39,0.5688027727045859,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,40,0.5730601765304745,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,41,0.5545379144275735,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,42,0.5555326120081852,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,43,0.5533948671549461,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,44,0.561417440684541,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,45,0.5700839545679995,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,46,0.5583436810610842,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,47,0.5767904607970323,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,48,0.5450925000501176,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,49,0.5543752681534958,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,50,0.5571220150401355,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,51,0.5513067530109478,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,52,0.5709374203219469,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,53,0.5550118424598401,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,54,0.5712968079888956,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,55,0.5739458918264688,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,56,0.5833736228665538,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,57,0.5774304396583455,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Half of depop,No solar,Natural,Selective,Normal,Hardwood,MRI_rcp26,58,0.5876692947297164,continue_Half of depop_No solar_Natural_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
