idxtype,isBaU,Land,p_a,p_s,p_plant,f_cut,f_rotation,f_plant,climate,Time,val.integ,scenario,nplabel,np
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Long,Hardwood,MRI_rcp85,85,0.5882257039016014,continue_Same as depop_No solar_Hardwood_Clear_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,2,0.5451382443534057,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,3,0.5762329347351798,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,4,0.46937813368119297,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,5,0.4398841302055847,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,6,0.44797016300983367,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,7,0.45591169672287557,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,8,0.4769259957194083,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,9,0.46134231363115186,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,10,0.4846878551712224,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,11,0.48059876791764516,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,12,0.4889104164291351,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,13,0.44457690117093196,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,14,0.490075798239506,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,15,0.47234595843260263,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,16,0.48657518163238767,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,17,0.4702745872809156,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,18,0.46804791153455266,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,19,0.47692782683071056,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,20,0.4651388748374809,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,21,0.4870410954790353,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,22,0.4855587288005383,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,23,0.46419813494448936,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,24,0.47112011861777164,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,25,0.45966511306575347,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,26,0.4793249943392963,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,27,0.45847681453176337,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,28,0.48637209553476174,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,29,0.4715968631949981,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,30,0.45573011202348046,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,31,0.48566715379366665,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,32,0.46353675644093567,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,33,0.4759728901776038,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,34,0.4481005870086722,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,35,0.45080780963814715,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,36,0.423319910169581,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,37,0.4289786560049791,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,38,0.4567002779500966,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,39,0.45654936118611356,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,40,0.454430829358161,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,41,0.46455422988653106,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,42,0.4538950710110581,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,43,0.42725519349150387,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,44,0.45703221437909725,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,45,0.4548506615233976,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,46,0.42413489962852874,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,47,0.471472020856568,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,48,0.45301473901926886,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,49,0.42945963571967216,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,50,0.45791729006900256,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,51,0.4341997373938523,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,52,0.46286214733936176,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,53,0.42978107907460006,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,54,0.4593836416470012,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,55,0.4478485568469759,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,56,0.48254847206871243,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,57,0.4564738722641388,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,58,0.47052765135915076,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,59,0.5088478547726027,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,60,0.5040901629000186,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,61,0.5229287583774297,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,62,0.5011037678746613,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,63,0.5019347159031277,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,64,0.5133181514662024,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,65,0.5171776661934575,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,66,0.5228731777973497,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,67,0.5510740519668211,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,68,0.548316998026745,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,69,0.5377452857988646,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,70,0.5431158069503562,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,71,0.5563113542025423,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,72,0.554374040802533,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,73,0.5662515707019069,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,74,0.5861856167710757,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,75,0.5685974072674291,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,76,0.5629376206995669,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,77,0.5048355658519825,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,78,0.5558587476196482,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,79,0.5961280381957633,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,80,0.5497609144351907,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,81,0.5919808252638723,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,82,0.5920957211285297,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,83,0.5664537000791565,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,84,0.5412669425695815,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Conifer,MRI_rcp85,85,0.5538209000873513,continue_Same as depop_No solar_Hardwood_Clear_Normal_Conifer,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,2,0.5489533684365729,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,3,0.5822341221690633,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,4,0.47420618763397826,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,5,0.4420122243683571,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,6,0.45238353037548773,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,7,0.45986980983329406,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,8,0.48109365464770987,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,9,0.46674366112300975,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,10,0.4896427227078124,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,11,0.48487750530573437,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,12,0.4910370506809008,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,13,0.44552627242102744,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,14,0.48896316302227183,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,15,0.47039788117524317,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,16,0.48345757836681114,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,17,0.46678802238815637,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,18,0.4663319959503152,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,19,0.4768213713523463,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,20,0.46576203875219135,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,21,0.4868894020922564,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,22,0.48689627987405265,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,23,0.4676835136248497,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,24,0.47551981619732964,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,25,0.463547794271392,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,26,0.4838908662891933,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,27,0.46456719668975566,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,28,0.493141177894473,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,29,0.4796514025389424,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,30,0.4668428708870957,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,31,0.5008161258965192,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,32,0.47950742602224855,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,33,0.49559145530494153,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,34,0.4694494584077315,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,35,0.47984152859700135,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,36,0.45325936595952365,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,37,0.4644339405032082,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,38,0.4985272393878701,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,39,0.5011084222542678,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,40,0.5049339625783998,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,41,0.5168644838485335,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,42,0.5106828603710362,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,43,0.4853043389613252,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,44,0.5202976911785434,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,45,0.5204075490889186,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,46,0.4927202978957273,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,47,0.5449139648050471,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,48,0.5327633199187318,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,49,0.5101944524316684,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,50,0.539345095071359,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,51,0.5136093614762685,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,52,0.544177766425654,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,53,0.5076402490499416,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,54,0.544232003148748,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,55,0.5270169335995241,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
